"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1854,2111,28107859069954.8,29608245897098.5,10829911115985.7,14053597005510.8,22064111921220.1,36256300299882.5,49409167176766.5,1.44142867025409,1.51837158446659,28107859.0699548,29608245.8970985
1855,2111,28053927869735.7,29579324063832.3,10869928102201.4,14118167384223.5,22001653378578.1,36284501804140.4,49498321489355.1,1.43866296767875,1.51688841352986,28053927.8697357,29579324.0638323
1856,2111,28012694401143.4,29561387739707.4,10874681012140.9,14127117419941,21983523986026.9,36256878615016.5,49499632340538.6,1.43654843082786,1.51596860203628,28012694.4011434,29561387.7397074
1857,2111,27940621461348.5,29502524015975.7,10967717648158.4,14037302262025.7,21833054325796,36233093840096.2,49692436352571.7,1.43285238263325,1.51294994953721,27940621.4613485,29502524.0159757
1858,2111,27857675909861.9,29468363161912.4,11117513908877.3,13705351017300.9,21704466705779,36231382211020.6,49917356994646.7,1.4285987646083,1.5111981108673,27857675.9098619,29468363.1619124
1859,2111,27232528723496.7,28895903202540,11094570475167.4,13251884324159.1,21165785558947.8,35584504186442.6,49273803055127.9,1.39653993453829,1.48184118987384,27232528.7234967,28895903.20254
1860,2111,27210396536704.1,28886198248587.4,10986343777289.9,13450294487453.5,21168670761450.8,35479064125269,48973860675267.2,1.39540495060021,1.48134349992756,27210396.5367041,28886198.2485874
1861,2111,27653049597604.4,29330205036247.1,11104670029836.7,13723011749363.1,21554897235246.1,36069449704754.5,49662494863204.6,1.41810510756946,1.5041130787819,27653049.5976044,29330205.0362471
1862,2111,27580205880294.4,29251083315774.7,10963045382023.7,13829685292741.9,21613225014785.8,35897443289023.8,49315176059891.3,1.41436953232279,1.50005555465512,27580205.8802944,29251083.3157747
1863,2111,28345408000162.2,29908422884721.5,10976990503890.2,14287624628017.1,22238292587577.2,36580190078151,49919883423442.6,1.45361066667499,1.53376527613956,28345408.0001622,29908422.8847215
1864,2111,28406969701738.8,29924269035901,10922179157554.7,14379466515552.2,22326772447734.7,36635192909594.8,49962116873002.4,1.45676767701224,1.53457789927697,28406969.7017388,29924269.035901
1865,2111,28131349062746.6,29737462383868,11039475094743.7,13977571096976.5,22037065149627.4,36526866428008.5,49953377393838.6,1.44263328526906,1.52499807096759,28131349.0627466,29737462.383868
1866,2111,27521392433590.4,29164470222223.1,10912807271356.5,13801183864938.1,21571063659142.5,35803814330109.4,49247803120960.5,1.41135345813284,1.4956138575499,27521392.4335904,29164470.2222231
1867,2111,27502461758232.4,29153095376473.1,11001558078655.7,13733463921527.6,21474384982662,35854676321946.6,49329131293540.8,1.41038265426833,1.49503053212683,27502461.7582324,29153095.3764731
1868,2111,27483029335962.6,29173835671715.4,10979368051334.7,13766390030857.8,21526999283697,35795901427278.4,49344576553463.4,1.40938611979295,1.49609413701104,27483029.3359626,29173835.6717154
1869,2111,27769812868475.9,29389979173122.1,10940768580735.8,14001670161595.5,21796169525439.7,35988006774701.2,49401221534107.9,1.42409296761415,1.50717841913447,27769812.8684759,29389979.1731221
1870,2111,27865355227158,29492276192255.1,10946843589109.3,14061034029289.2,21887890513404.4,36096723291044.1,49615424430903.8,1.42899257575169,1.51242442011565,27865355.227158,29492276.1922551
1871,2111,27767397401395.7,29407260491448.3,10885969324262.8,14061679249803.3,21845856952058.4,35953292025744.1,49336749953024.5,1.42396909750747,1.50806464058709,27767397.4013957,29407260.4914483
1872,2111,28230134017218,29787983948912.9,10882332766760.9,14326707478705.7,22241419916622.2,36395523498398.5,49622705557751.5,1.44769918037016,1.52758892045707,28230134.017218,29787983.9489129
1873,2111,28511307830589.4,30028539296077.4,10863601305139.6,14526388061082.4,22522821894781.5,36625097915069.1,49896748748872.9,1.46211835028663,1.53992509210653,28511307.8305894,30028539.2960774
1874,2111,28152742549801.9,29759555587002.5,10802682076511.1,14424290415194.9,22278452939084.7,36406626781085.5,49612879409482.7,1.44373038716933,1.52613105574372,28152742.5498019,29759555.5870025
1875,2111,28108323781577.4,29727329999115,10843490415380.7,14334202267368.4,22232736616940.2,36395098566560.2,49569999522987,1.44145250161936,1.52447846149308,28108323.7815774,29727329.999115
1876,2111,28080948394005.6,29707030058682,10848981361860.6,14317779584091.1,22189197417223.2,36369105585569.7,49582726270206.3,1.44004863559003,1.52343743890677,28080948.3940055,29707030.058682
1877,2111,27994961345793.3,29646112986257.8,10942909846902,14200737622138.4,22033916655758.6,36392992287792,49752460036778.9,1.43563904337402,1.52031348647476,27994961.3457933,29646112.9862578
1878,2111,27908578414706.2,29611939247352.6,11092941480248.8,14030948669485.6,21902878810685.7,36399424103086.1,50044202575554.6,1.43120914947211,1.51856098704372,27908578.4147062,29611939.2473526
1879,2111,27306772638342.1,29036002191360,11072106467195.3,13520085909482.8,21337339666708.6,35703949107621.6,49396823399834.7,1.40034731478677,1.48902575340308,27306772.638342,29036002.19136
1880,2111,27309496995816.9,29024978946613.3,10964371881154.2,13678263448049.9,21427150588314.3,35610417052244,49037290266962,1.40048702542651,1.48846045880068,27309496.9958169,29024978.9466133
1881,2111,27757432073373.3,29470661472516.1,11081158243970.3,13902915316151.7,21794212492748.2,36148564791987,49695459841705,1.42345805504478,1.51131597294954,27757432.0733733,29470661.4725161
1882,2111,27688446285482.5,29391088351209.6,10939053179197.6,14063935029401.5,21791695236844.5,35980014555569.1,49334015214409,1.41992032233244,1.50723530006203,27688446.2854825,29391088.3512096
1883,2111,28454524525778.3,30051981367013.8,10950503943201.3,14487704736393,22428425832175.1,36718640935968.1,49957179230958.4,1.45920638593735,1.54112724959045,28454524.5257783,30051981.3670138
1884,2111,28504009519073.2,30067588041162.1,10895312265996.3,14557014623032.1,22527940171112.1,36744014811734,50034935293933.7,1.46174407790119,1.54192759185447,28504009.5190732,30067588.0411621
1885,2111,28208871911669.6,29880698455743.2,11013345505164.4,14293558928084,22215656401027.2,36625086524513.1,50147767680155.2,1.44660881598306,1.53234351055093,28208871.9116696,29880698.4557432
1886,2111,27594862375991.2,29304954713113.5,10889402127393.1,13986791830558.5,21773740516233.3,35916778291736,49269928419145.4,1.41512114748673,1.50281819041608,27594862.3759912,29304954.7131135
1887,2111,27608291572832.6,29292674799418.8,10979555479514.2,13811405398669.8,21663705672624.1,36000451805438.3,49351333787017.9,1.41580982424783,1.50218845125225,27608291.5728326,29292674.7994188
1888,2111,27634414191922.3,29313681962697.6,10957637335698.6,13942306208319.9,21700398951724.7,35958068304448.9,49361904256280.6,1.41714944573961,1.5032657416768,27634414.1919223,29313681.9626976
1889,2111,27855270393856.8,29531114797215,10918466889369.2,14170065662738.9,21976673276952,36095818543362.1,49418529587219,1.42847540481317,1.51441614344692,27855270.3938568,29531114.797215
1890,2111,27974122062152.2,29634947777870.2,10923517475623,14228270445968.1,22052899211360.4,36257945647360.9,49633021152102.7,1.43457036216165,1.51974091168565,27974122.0621522,29634947.7778702
1891,2111,27884567781378.1,29550212335212,10862900165862.6,14251053829895.4,22042211809252.9,36101565326449.6,49354225018717.6,1.42997783494247,1.51539550436985,27884567.7813781,29550212.335212
1892,2111,28309547989817.9,29933493917121.9,10858195156180.3,14520788712620.2,22408158090093.1,36492565741824.5,49640289517006,1.45177169178553,1.53505097010882,28309547.9898179,29933493.9171219
1893,2111,28607300029757.1,30176257656450.9,10838297770537.2,14716679411859.2,22644494987285.6,36735000196760.5,49914503163704.5,1.46704102716703,1.54750039263851,28607300.0297571,30176257.6564509
1894,2111,28314718581739.8,29906356901758.7,10778461991300,14572099986001.2,22457814711105,36496599067118.5,49637755679863.4,1.45203685034563,1.53365932829532,28314718.5817398,29906356.9017587
1895,2111,28234490137245.3,29874203393966.8,10820540355983.7,14571782420968.4,22417064444623.6,36506451724025.7,49594341300857.5,1.44792257114078,1.53201043045984,28234490.1372453,29874203.3939668
1896,2111,28196352888550.1,29854243635939.8,10827069396247.7,14548781139355.1,22374114304845.4,36499135842001.2,49607204652343.9,1.44596681479744,1.53098685312512,28196352.8885501,29854243.6359398
1897,2111,28056293229792.3,29793419257539.5,10921889183213.9,14360511428017.6,22236025417195,36504196057044.1,49775338695148.6,1.43878426819448,1.52786765423279,28056293.2297923,29793419.2575395
1898,2111,28020421481234.4,29761016754930.5,11072115138573.9,14169395605051.8,22017423481478,36526430265984.6,50067621722074.1,1.43694469134536,1.52620598743234,28020421.4812344,29761016.7549305
1899,2111,27436029547859,29183156056763.1,11053206035274.4,13740644551522.8,21466408879982.2,35916394543079.4,49420580226818.2,1.40697587424918,1.49657210547503,27436029.547859,29183156.0567631
1900,2111,27439191568233.5,29172167930882.2,10946249727832.2,13957251773065.8,21517955584661.6,35747208253236.9,49121291848130.7,1.40713802914018,1.49600861184011,27439191.5682335,29172167.9308822
1901,2111,27882837005428.1,29620782709712.8,11061925251604.9,14095177435460.4,21927638506357.3,36307791999836.3,49813168665983.8,1.42988907720144,1.51901449793399,27882837.0054281,29620782.7097128
1902,2111,27753090524696.7,29542225727916.7,10920177040825.1,14236991379461,21983023739950.2,36078455350065.6,49496917324762,1.42323541152291,1.51498593476496,27753090.5246967,29542225.7279167
1903,2111,28568346372265.5,30208264054427.9,10930716126404.5,14762049102272.2,22626979158989.1,36843879639042.5,50081615324738.5,1.46504340370592,1.54914174638092,28568346.3722655,30208264.0544279
1904,2111,28629740483590.1,30225442602790.2,10877080395631.1,14843419755953.7,22688968102101.8,36871656742278.7,50052590867482.8,1.46819181967129,1.55002269757899,28629740.4835901,30225442.6027902
1905,2111,28365333781140.1,30040326518055.3,10997915491552.6,14517309159457,22398521911990.5,36727193093275.1,50172700414199.1,1.45463250159693,1.54052956502848,28365333.7811401,30040326.5180553
1906,2111,27745321872344.5,29463467074575,10879340991979.4,14204287270169.4,21925140851826.3,36074078822445.5,49378189310821.7,1.42283701909459,1.51094702946539,27745321.8723445,29463467.074575
1907,2111,27694808133565.7,29451869187579.6,10973770699999.9,14000319425784.6,21787761996565.1,36185335983308.8,49528599258812.2,1.42024657095209,1.51035226602972,27694808.1335657,29451869.1875796
1908,2111,27714747408520.5,29474943874726.3,10956331014390.9,14093955506354.5,21826581482853.1,36080437584784.4,49530103592680.8,1.42126909787284,1.5115355833193,27714747.4085205,29474943.8747263
1909,2111,27986794065319.6,29695846381324.9,10922658677737,14251588903097.1,22118079035902.3,36314272083201.8,49611052192204.2,1.43522020847793,1.52286391699102,27986794.0653196,29695846.3813249
1910,2111,28104766479094,29804044773049.2,10935172523448.1,14430685132800.4,22244520684395.1,36449841577626.8,49786013528457.3,1.44127007585097,1.52841255246406,28104766.479094,29804044.7730491
1911,2111,28058713794424.5,29722847359697.4,10886513630676.1,14396832294696,22200078922252.6,36316673886090.1,49528858718996.3,1.43890839971408,1.52424858254859,28058713.7944245,29722847.3596974
1912,2111,28477994842977.9,30112774825035.2,10897965910907.3,14734104720290.5,22564382592273.8,36669248680988.6,49863834104882.4,1.46040999194759,1.54424486282232,28477994.8429779,30112774.8250352
1913,2111,28752137391753.7,30363026352016.1,10902422420624.6,15023683386167.3,22864188981994.3,36974276920940.3,50087287896011.4,1.4744685841925,1.55707827446236,28752137.3917537,30363026.3520161
1914,2111,28440424909750.2,30098350040648.3,10878398725848.9,14886262869082.5,22632066816635.9,36676072664492.4,49787034402577.2,1.45848332870514,1.54350513028966,28440424.9097502,30098350.0406483
1915,2111,28344270306308.7,30072699131453,10963149859792.8,14794485503649.2,22563104909602.8,36690630591498.6,49786849903685.3,1.45355232340044,1.54218969904887,28344270.3063087,30072699.131453
1916,2111,28341389339818,30059687628303.5,11019343067348.6,14762726592968.8,22532054272164.5,36670977209574.2,49790171207660.1,1.45340458152913,1.5415224424771,28341389.339818,30059687.6283035
1917,2111,28248606591112.6,30005331610294.7,11163850076572,14529744407113.8,22411181681553,36614746941575.3,49977927103515,1.44864649185193,1.53873495437409,28248606.5911126,30005331.6102947
1918,2111,28133140062002.5,29980446240084.6,11358320856896.6,14343541090648,22261287696930.6,36749593398989.9,50223688970411,1.44272513138474,1.5374587815428,28133140.0620025,29980446.2400846
1919,2111,27538609945465.6,29405335933711,11380164247836,13908093948678.8,21612167328153,36054463907652,49800379413151.2,1.41223640745977,1.50796594531851,27538609.9454656,29405335.933711
1920,2111,27557518777255,29397797088274,11305012516992.8,13994688536229.9,21695836031575.6,35936664332694.8,49403362177280,1.41320609114128,1.50757933786021,27557518.777255,29397797.088274
1921,2111,28002201296734.1,29852704025270.7,11440678814170.1,14165103600627,22089112744547.2,36499135264236,50086866376737.6,1.43601032290944,1.53090789873183,28002201.2967341,29852704.0252707
1922,2111,27906916123272.5,29778343345694.8,11324968348563,14391941059646.3,22134512426291.9,36260932112665.2,49817567925955.7,1.43112390375756,1.52709453054845,27906916.1232725,29778343.3456948
1923,2111,28708330287260.4,30452951387168.4,11356369179618,14931032787119.2,22827074815658.6,37025902062104.1,50570251066676.4,1.47222206601335,1.56168981472658,28708330.2872604,30452951.3871684
1924,2111,28794598324428.5,30475747834639.6,11331520211834.7,15061124079780.7,22926178827806.2,37036083752006.6,50726201872934.9,1.47664606791941,1.56285886331485,28794598.3244285,30475747.8346396
1925,2111,28486490540236,30296606045109.1,11475099450584.8,14748503151167.6,22654816810839.7,36890881425858.3,50862141099977.4,1.46084566873005,1.55367210487739,28486490.540236,30296606.0451091
1926,2111,27907267874926,29722172809794.3,11383381285382.6,14242754264214.1,22095634515040.4,36251740004289.3,50052154272755.6,1.4311419423039,1.52421399024586,27907267.874926,29722172.8097943
1927,2111,27919458550873.3,29714401163979.9,11489333008047,14064998131183.2,21971059849915.1,36271930581040.2,50268536157808,1.43176710517299,1.52381544430666,27919458.5508733,29714401.1639799
1928,2111,27858155007344.8,29742578858215.9,11489210554190.9,14159501465241.1,22036206009473.9,36218919170523,50293371131110.3,1.42862333370999,1.52526045426748,27858155.0073448,29742578.8582159
1929,2111,28141368657180.7,29970681662314.9,11482793740151.7,14628586711649.9,22294960212955.1,36507003675325.7,50526576279235.8,1.44314711062465,1.53695803396487,28141368.6571807,29970681.6623149
1930,2111,28257042046486.8,30087730541059.8,11536185184422.2,14609626972220.8,22416057648973.7,36563057113251.6,50795427439482.2,1.44907907930701,1.54296054056717,28257042.0464868,30087730.5410598
1931,2111,28177103722241.5,30014721042794.6,11544562933804.9,14622199421891.3,22358110512418.3,36487652451461.1,50523828967522.3,1.44497967806367,1.53921646373306,28177103.7222415,30014721.0427946
1932,2111,28600349501662.9,30416176517123.4,11624950752744,15049641498635.5,22777607762351.7,36825422588287.6,50790154602504.1,1.46668458982887,1.55980392395504,28600349.5016629,30416176.5171234
1933,2111,28909278073425.2,30679129888760.1,11714619204018.7,15247448592701.3,23063313873506.9,37093975593382.2,50979213096475.4,1.48252708068847,1.57328871224411,28909278.0734252,30679129.8887601
1934,2111,28547905755725.6,30423990538294.5,11778762132613,15073317686909.1,22822501637579.6,36835573186378.6,50506291441044.1,1.46399516696029,1.56020464298946,28547905.7557256,30423990.5382945
1935,2111,28543150553797.5,30407497507433.8,11926950730682.3,15082476004091.7,22738618746868.6,36857871594596.1,50665536928138.4,1.46375131045116,1.55935884653507,28543150.5537975,30407497.5074338
1936,2111,28495545357693.9,30403784415647.2,12034155537929.4,15029419414164.7,22716261898979.8,36868590039382.5,50684276643131.2,1.46131001834328,1.55916843157165,28495545.3576939,30403784.4156472
1937,2111,28415347513317.8,30357713243890.5,12202954770831,14775260369014.6,22560411746656.4,36850920982031,50807543921599.3,1.45719730837527,1.556805807379,28415347.5133178,30357713.2438905
1938,2111,28331088964010.9,30342621547922.8,12408452075759.7,14428644992809,22404145372446.5,36886980331607.7,51086472616793.5,1.45287635712876,1.55603187425245,28331088.9640109,30342621.5479228
1939,2111,27693038098075.4,29774225296340.5,12453020339367.7,14076891261608.5,21742803560729.5,36273668265959.3,50573419582511.8,1.4201557999013,1.52688334853028,27693038.0980754,29774225.2963405
1940,2111,27663340702133.1,29775589891930.5,12418965093670.8,14290870045587.1,21865364699878.6,36120441619607.1,50451931702059.3,1.41863285651964,1.52695332779131,27663340.7021331,29775589.8919305
1941,2111,28179576069114.9,30246038411975.3,12608792251132.9,14501178375641.6,22266369575504.8,36702549497433.3,51206393404987.6,1.44510646508281,1.55107889292181,28179576.0691149,30246038.4119753
1942,2111,28098781177423.3,30186926789157,12601968735916,14712282176635.1,22272280241477.8,36496412803656.7,50940161748844.5,1.44096313730376,1.54804752764908,28098781.1774233,30186926.789157
1943,2111,28851511024140.3,30883018733606.7,12761373844926.2,15229436377923.1,22991371998465.2,37175767451274.4,51455821072649.4,1.47956466790463,1.58374455044137,28851511.0241403,30883018.7336067
1944,2111,28898824391097.7,30925832584756.1,12901587395120.3,15311615659060.1,23064022335348.7,37211874009220.6,51439480704100.3,1.48199099441527,1.5859401325516,28898824.3910977,30925832.5847561
1945,2111,28609864345425.9,30764830087823.2,13190401609335.6,14978497541133.6,22780732305183.1,37114127629039.2,51446560893775.9,1.46717253053466,1.57768359424734,28609864.3454259,30764830.0878232
1946,2111,28013031482307.7,30200276387580.4,13242581546218.2,14616303706787.7,22272861553095.7,36438564404362,50757107102639.1,1.43656571704142,1.54873212244002,28013031.4823077,30200276.3875804
1947,2111,27984285784976,30199251410003.9,13423636030662.9,14345324408164.6,22132583347877.4,36484815399123.9,50871729453601.1,1.43509157871672,1.54867955948738,27984285.784976,30199251.4100039
1948,2111,27992143060909.7,30229460171214,13472425651948.8,14582476266290.7,22193537944569.1,36436659172330,50864297764288.8,1.43549451594409,1.55022872672892,27992143.0609097,30229460.171214
1949,2111,28234194952945.8,30457206597422.1,13490975740367.5,14912239776427.9,22450206316978.3,36629483934620.2,51003536196968.1,1.4479074334844,1.56190803063703,28234194.9529458,30457206.5974221
1950,2111,28374910698173.8,30573099368387.1,13548732042946.2,15013353035225.6,22589431963571.1,36769743512312,51225448488241.8,1.45512362554737,1.56785124966087,28374910.6981738,30573099.3683871
1951,2111,28316781471324.8,30494505929494.5,13542817097337.3,14911034692349.3,22539611378956,36614649235142.6,50972189211708.9,1.45214263955512,1.56382081689715,28316781.4713248,30494505.9294945
1952,2111,28763963266356,30891634033721.8,13595243099720.7,15256020926005.7,22932347925248.4,36961763972890.3,51236546687785.3,1.47507503930031,1.58418636070368,28763963.266356,30891634.0337218
1953,2111,28996235665352.2,31151299995260.6,13670105803044.9,15436302934965.6,23246232832251.5,37240602837208.8,51429691521999.3,1.48698644437703,1.59750256385952,28996235.6653522,31151299.9952606
1954,2111,28761777054416.1,30889731496467.8,13721869468759.8,15308453291321.1,22994115156498.7,36911990173653.7,51158240724234.4,1.47496292586749,1.58408879469065,28761777.0544161,30889731.4964678
1955,2111,28686794868130.8,30865146644979.7,13828266252487.4,15103251576926.7,22880447419954.9,36967328044684.1,51251443156832.2,1.47111768554517,1.58282803307588,28686794.8681308,30865146.6449797
1956,2111,28650859831105.5,30851563552672.4,13889436784211.2,15048758925064.3,22833478150933.2,36957396463150.4,51275656202484.8,1.46927486313362,1.58213146423961,28650859.8311055,30851563.5526724
1957,2111,28518012653741.2,30793021240100.2,13983393821971.9,14936572532583.9,22685836019655.1,36949488903371.3,51335354068927.6,1.46246218737134,1.57912929436411,28518012.6537412,30793021.2401002
1958,2111,28466808869483.6,30763964257543.7,14088975434583.8,14801283594404.9,22548628893255.4,37023312941057.5,51621556274035.5,1.45983635228121,1.57763919269455,28466808.8694836,30763964.2575437
1959,2111,27754956713515.9,30175460835339.5,14031897302715.3,14337499641076.4,21928546739377.9,36371342026541.8,51078364377974.8,1.42333111351363,1.54745953001741,27754956.7135159,30175460.8353395
1960,2111,27865479178192.3,30156650962281,13894426939797.7,14443752603436,21991539840282.2,36243269262894.9,51024239359566.2,1.42899893221499,1.54649492114261,27865479.1781923,30156650.962281
1961,2111,28282427754748,30610997845204.4,13972268652978.7,14828590506975.6,22435286022952.8,36835127361198.2,51691939794137.6,1.4503809104999,1.56979476129254,28282427.754748,30610997.8452044
1962,2111,28234955830132.6,30534914305021.9,13880495679218.2,14902097125185.4,22484334776938.2,36650019136745.4,51455528062872.7,1.44794645282732,1.56589304128317,28234955.8301326,30534914.3050219
1963,2111,29030480426069.3,31218462045627.8,13947447561027.4,15372413492409.7,23166647706925,37322085364813.9,51727505693322.4,1.48874258595227,1.60094677157066,29030480.4260693,31218462.0456278
1964,2111,29058594574165.4,31247225426428.6,14002446854280.2,15429015862261.2,23215143668131.3,37334372208707.7,51757989937391.8,1.49018433713669,1.60242181673993,29058594.5741654,31247225.4264285
1965,2111,28755119992354.2,31072864164974.6,14183831556766.2,15235135035327.5,22905868137516.1,37297392591429,51977433821014.7,1.47462153806945,1.59348021358844,28755119.9923542,31072864.1649746
1966,2111,28145454599404.4,30491029935414.1,14124370626221.1,14667304862219.9,22401178654333.6,36539262745394.5,51163246874033,1.4433566461233,1.56364256079047,28145454.5994044,30491029.9354141
1967,2111,28116973033180.1,30474247634219.9,14175600120041.6,14540744280367,22271442129372.6,36575021667700.9,51264688182005.9,1.44189605298359,1.56278192995999,28116973.0331801,30474247.6342199
1968,2111,28194658176694.2,30490952162967,14106541829726.4,14666294595144.4,22332896347085.9,36599026833360.6,51334203361095,1.44587990649714,1.56363857245985,28194658.1766942,30490952.162967
1969,2111,28480770055623.6,30708248393603.8,14026882710828.3,14903693878295.1,22603179684227.9,36766392218567.2,51414281258798,1.4605523105448,1.57478196890276,28480770.0556236,30708248.3936038
1970,2111,28514440453301.7,30817237068718.2,14010268440297.4,15009337317367.1,22735769385437.1,36897036087552.3,51544272781882.5,1.46227899760522,1.58037113172914,28514440.4533017,30817237.0687182
1971,2111,28500274985976.3,30733141921483.5,13953101951700.8,14959621781643.9,22697607456970.7,36709194446279.4,51257353876387.7,1.4615525633834,1.57605856007608,28500274.9859763,30733141.9214835
1972,2111,28972528131424.4,31129733663393.4,13975307124334.9,15293243771829.6,23127586866862.5,37123226568185.1,51456366034802.5,1.48577067340638,1.59639659812274,28972528.1314244,31129733.6633934
1973,2111,29201003885690.4,31391903710007.4,14044043944495,15512229499511.3,23394946402802.5,37368924351747.5,51700451063637.9,1.49748737875335,1.60984121589781,29201003.8856904,31391903.7100074
1974,2111,28880164768305,31132719765719.4,14112630498100,15356880337251.3,23101565818497.7,37050226726018.7,51468861815737.4,1.48103409068231,1.59654973157535,28880164.768305,31132719.7657194
1975,2111,28826526750707.6,31113270549556.9,14252299750102.7,15272411191305.6,23012283385645.4,37039994812839,51455552934803.4,1.47828342311321,1.59555233587471,28826526.7507076,31113270.5495569
1976,2111,28763212157889,31106961153501.1,14368602854638.4,15306976693920,22981527475104.8,37047862160258.6,51468113499499,1.47503652091739,1.59522877710262,28763212.157889,31106961.1535011
1977,2111,28638141632870.2,31057001904678.5,14536004659636.1,15140043255572.8,22817735114207.9,37121732326207,51748956307698.2,1.4686226478395,1.59266676434249,28638141.6328702,31057001.9046785
1978,2111,28530558950674.2,31039211645911.1,14728935233489.2,14897414293085.8,22687430626719.9,37172738004106,52063625162665.7,1.46310558721406,1.59175444338006,28530558.9506742,31039211.6459111
1979,2111,27901518530827.5,30459122212843.6,14776183455465,14386466794874,22036069136913.3,36548603436055.9,51553255876685.2,1.430847104145,1.56200626732531,27901518.5308275,30459122.2128436
1980,2111,27952270489861.6,30449656417486.9,14743253369493.1,14570673972257.8,22177668750866.2,36440141397323.6,51400498746302.3,1.43344976871085,1.5615208419224,27952270.4898616,30449656.4174869
1981,2111,28363659499091.2,30915786367257.7,14911065318687.6,14872517011030.8,22544453685551.9,37006597682246.2,52069770459675.8,1.45454664097903,1.58542494191065,28363659.4990912,30915786.3672577
1982,2111,27849796118947.3,30415501320144.8,14939133410209.9,14587990009982.9,22008092614794.6,36313137858879,51807740430070.6,1.42819467276653,1.55976929846896,27849796.1189473,30415501.3201448
1983,2111,28138875781242.5,30646065165744.4,15029616508368.6,14695089064101.3,22218842156086,36573582095920.6,51953240012016.2,1.44301927083295,1.57159308542279,28138875.7812425,30646065.1657444
1984,2111,28639232731615.4,31161278115455.7,15104026154932,15111506764744.5,22772908401863.1,37141400199646.5,52277593334194.2,1.4686786016213,1.59801426233106,28639232.7316154,31161278.1154557
1985,2111,28868732156342.1,31431909997598.8,15290020989037.3,15208192273546.2,22940880430117.9,37490811133522.1,52791766387971.8,1.48044780288934,1.61189282038968,28868732.1563421,31431909.9975988
1986,2111,28612438165894.5,31213006797722.4,15365039154835.2,15019803670606.6,22682581514504.7,37274414799017.9,52766485370414.1,1.46730452132792,1.60066701526781,28612438.1658945,31213006.7977224
1987,2111,28387789138310.1,31076366106450.3,15472133075915.6,14767909731715,22429443978721.1,37175909974730,52866732220667.6,1.45578405837488,1.59365980033078,28387789.1383101,31076366.1064503
1988,2111,28216445224631.7,30882531730643.7,15520541796034.9,14561168919827.6,22256337490103,36977938860679,52741304939996.6,1.44699719100675,1.58371957593045,28216445.2246317,30882531.7306437
1989,2111,28256945885076.4,30853724930120.5,15494901808711.8,14632656376167.3,22315674746323.7,36900265760011.4,52237626565754.8,1.44907414795263,1.58224230410874,28256945.8850764,30853724.9301205
1990,2111,28555496664815.5,31085772257877.9,15430031533677,15007444497566.8,22738841526281.6,36872880988993.8,52098970470765.5,1.46438444434951,1.59414216707066,28555496.6648155,31085772.2578779
